Text,Subject
galaxy cluster left with ring of dark matter visible right credit nasa esa m j jee and h ford johns hopkins university explorations in dark matter are advancing with new experimental techniques designed to detect axions leveraging advanced technology and interdisciplinary collaboration to uncover the secrets of this elusive component of the cosmos a ghost is haunting our universe this has been known in astronomy and cosmology for decades observations suggest that about 85 of all the matter in the universe is mysterious and invisible these two qualities are reflected in its name dark matter several experiments have aimed to unveil what its made of but despite decades of searching scientists have come up short now our new experiment under construction at yale university in the us is offering a new tactic dark matter has been around the universe since the beginning of time pulling stars and galaxies together invisible and subtle it doesnt seem to interact with light or any other kind of matter in fact it has to be something completely new the standard model of particle physics is incomplete and this is a problem we have to look for new fundamental particles surprisingly the same flaws of the standard model give precious hints on where they may hide lets take the neutron for instance it makes up the atomic nucleus along with the proton despite being neutral overall the theory states that it it made up of three charged constituent particles called quarks because of this we would expect some parts of the neutron to be charged positively and others negatively this would mean it was having what physicists call an electric dipole moment yet many attempts to measure it have come with the same outcome it is too small to be detected another ghost and we are not talking about instrumental inadequacies but a parameter that has to be smaller than one part in ten billion it is so tiny that people wonder if it could be zero altogether in physics however the mathematical zero is always a strong statement in the late 70s particle physicists roberto peccei and helen quinn and later frank wilczek and steven weinberg tried to accommodate theory and evidence they suggested that maybe the parameter is not zero rather it is a dynamical quantity that slowly lost its charge evolving to zero after the big bang theoretical calculations show that if such an event happened it must have left behind a multitude of light sneaky particles these were dubbed axions after a detergent brand because they could clear up the neutron problem and even more if axions were created in the early universe they have been hanging around since then most importantly their properties check all the boxes expected for dark matter for these reasons axions have become one of the favorite candidate particles for dark matter axions would only interact with other particles weakly however this means they would still interact a bit the invisible axions could even transform into ordinary particles including  ironically  photons the very essence of light this may happen in particular circumstances like in the presence of a magnetic field this is a godsend for experimental physicists many experiments are trying to evoke the axionghost in the controlled environment of a lab some aim to convert light into axions for instance and then axions back into light on the other side of a wall at present the most sensitive approach targets the halo of dark matter permeating the galaxy and consequently earth with a device called a haloscope it is a conductive cavity immersed in a strong magnetic field the former captures the dark matter surrounding us assuming it is axions while the latter induces the conversion into light the result is an electromagnetic signal appearing inside the cavity oscillating with a characteristic frequency depending on the axion mass the system works like a receiving radio it needs to be properly adjusted to intercept the frequency we are interested in practically the dimensions of the cavity are changed to accommodate different characteristic frequencies if the frequencies of the axion and the cavity do not match it is just like tuning a radio on the wrong channel the powerful magnet is moved to the lab at yale credit yale university unfortunately the channel we are looking for cannot be predicted in advance we have no choice but to scan all the potential frequencies it is like picking a radio station in a sea of white noise  a needle in a haystack  with an old radio that needs to be bigger or smaller every time we turn the frequency knob yet those are not the only challenges cosmology points to tens of gigahertz as the latest promising frontier for axion search as higher frequencies require smaller cavities exploring that region would require cavities too small to capture a meaningful amount of signal new experiments are trying to find alternative paths our axion longitudinal plasma haloscope alpha experiment uses a new concept of cavity based on metamaterials metamaterials are composite materials with global properties that differ from their constituents  they are more than the sum of their parts a cavity filled with conductive rods gets a characteristic frequency as if it were one million times smaller while barely changing its volume that is exactly what we need plus the rods provide a builtin easyadjustable tuning system we are currently building the setup which will be ready to take data in a few years the technology is promising its development is the result of the collaboration among solidstate physicists electrical engineers particle physicists and even mathematicians despite being so elusive axions are fuelling progress that no ghost will ever take away written by andrea gallo rosso postdoctoral fellow of physics stockholm university adapted from an article originally published in the conversation,Physics
icfo researchers have discovered a new method to control electron valleys in bulk materials potentially revolutionizing the way information is encoded and manipulated in computing and quantum technologies artistic illustration of the trefoil field incident on the bulk material mos2 electrons within solid materials are restricted to specific energy levels known as bands the space between these bands the forbidden energies are known as band gaps both of them together constitute the band structure of the material which is a unique characteristic of each specific material when physicists plot the band structure they usually see that the resulting curves resemble mountains and valleys in fact the technical term for a local energy maximum or minimum in the bands is called a valley and the field that studies and exploits how electrons in the material switch from one valley to the other is coined valleytronics in standard semiconductor electronics the electric charge of the electrons is the most used property exploited to encode and manipulate information but these particles have other properties that could also be used for the same purpose such as the valley they are in in the past decade the main aim of valleytronics has been to reach the control of the valley population also known as valley polarization in materials such an achievement could be used to create classical and quantum gates and bits something that could really drive the development of computing and quantum information processing previous attempts presented several drawbacks for example the light used to manipulate and change valley polarization had to be resonant that is the energy of its photons the particles that constitute light had to correspond exactly to the energy of the band gap of that particular material any small deviation reduced the efficiency of the method so provided that each material has its own band gaps generalizing the proposed mechanism seemed something out of reach moreover this process had only been achieved for monolayer structures 2d materials just one atomthick this requirement hindered its practical implementation as monolayers are usually limited in size quality and difficult to engineer schematic of the valley polarization effect where the incident trefoil field in purple causes valley polarization in the bulk material mos2 this effect can be controlled by rotating the field with respect to the material credit icfo now icfo researchers igor tyulnev julita poborska and dr lenard vamos led by prof icrea jens biegert in collaboration with researchers from the maxborninstitute the maxplanck institute for the science of light and instituto de ciencia de materiales de madrid have found a new universal method to induce valley polarization in centrosymmetric bulk materials the discovery published in nature unlocks the possibility to control and manipulate the valley population without being restricted by the specific chosen material at the same time the method can be used to obtain a more detailed characterization of crystals and 2d materials the adventure began with the experimental group led by icrea prof at icfo jens biegert who initially wanted to experimentally produce valley polarization using their particular method in 2d materials following the lines of what had been theoretically proved in a previous theoretical paper by lvaro jimnez rui silva and misha ivanov to set up the experiment the initial measurement was tried on bulk mos2 a bulk material is made of many monolayers stacked together with the surprising result that they saw the signature of valley polarization when we started working on this project we were told by our theory collaborators that showing valley polarization in bulk materials was rather impossible explains julita poborska the theoretical team remarks as well how at the very beginning their model was only suitable for single 2d layers at first glance it seemed that adding more layers would hinder the selection of specific valleys in the sample but after the first experimental results we adjusted the simulation to bulk materials and it validated the observations surprisingly well we did not even try to fit anything it is just the way it came out adds prof misha ivanov the theorist leader in the end it turned out that yes you can actually valley polarize bulk materials that are central symmetric because of the symmetry conditions concludes poborska researchers at icfo from left to right dr lenard vamos julita poborska igor tyulnev and prof icrea jens biegert credit icfo as igor tyulnev first author of the article explains our experiment consisted in creating an intense light pulse with a polarization that fitted this internal structure the result was the socalled trefoil field whose symmetry matched the triangular sublattices that constitute heteroatomic hexagonal materials this symmetrymatched strong field breaks the space and time symmetry within the material and more importantly the resulting configuration depends on the orientation of the trefoil field with respect to the material therefore by simply rotating the incident light field we were able to modulate the valley polarization concludes tyulnev a major achievement in the field and a confirmation of a novel universal technique that can control and manipulate the electron valleys in bulk materials the experiment can be explained in three main steps first the synthesis of the trefoil field then its characterization and finally the actual production of valley polarization the researchers emphasize the incredibly high precision that the characterization process required as the trefoil field is made of not just one but two coherently combined optical fields one of them had to be circularly polarized in one direction and the other needed to be the second harmonic of the first beam polarized with the opposite handedness they superimposed these fields onto each other so that the total polarization in time traced the desired trefoil shape three years after the initial experimental attempts igor tyulnev is thrilled by the recent nature publication the appearance in such a prestigious journal recognizes the new universal method which as he states can be used not only to control the properties of a wide variety of chemical species but also to characterize crystals and 2d materials as prof icrea at icfo jens biegert remarks our method may provide an important ingredient to engineer energy efficient materials for efficient information storage and fast switching this addresses the pressing need for lowenergy consumption devices and increased computational speed i cannot promise that what we have provided is the solution but it is probably one solution on this big challenge reference valleytronics in bulk mos2 with a topologic optical field by igor tyulnev lvaro jimnezgaln julita poborska lenard vamos philip st j russell francesco tani olga smirnova misha ivanov rui e f silva and jens biegert 24 april 2024 nature doi 101038s4158602407156y,Physics
researchers at the university of manchester have pioneered a robust onedimensional superconductor that could significantly advance quantum technology by overcoming longstanding challenges in achieving superconductivity in high magnetic fields researchers at the university of manchester have made a major advancement in superconductivity by successfully maintaining robust superconductivity under high magnetic fields in a new onedimensional 1d system this breakthrough offers a promising pathway to achieving superconductivity in the quantum hall regime a longstanding challenge in condensed matter physics superconductivity the ability of certain materials to conduct electricity with zero resistance holds profound potential for advancements of quantum technologies however achieving superconductivity in the quantum hall regime characterized by quantized electrical conductance has proven to be a mighty challenge the research published in nature details the extensive work of the manchester team led by professor andre geim dr julien barrier and dr na xin to achieve superconductivity in the quantum hall regime their initial efforts followed the conventional route where counterpropagating edge states were brought into close proximity of each other however this approach proved to be limited our initial experiments were primarily motivated by the strong persistent interest in proximity superconductivity induced along quantum hall edge states explains dr barrier the papers lead author this possibility has led to numerous theoretical predictions regarding the emergence of new particles known as nonabelian anyons the team then explored a new strategy inspired by their earlier work demonstrating that boundaries between domains in graphene could be highly conductive by placing such domain walls between two superconductors they achieved the desired ultimate proximity between counterpropagating edge states while minimizing effects of disorder we were encouraged to observe large supercurrents at relatively balmy temperatures up to one kelvin in every device we fabricated dr barrier recalls further investigation revealed that the proximity superconductivity originated not from the quantum hall edge states propagating along domain walls but rather from strictly 1d electronic states existing within the domain walls themselves these 1d states proven to exist by the theory group of professor vladimir falkos at the national graphene institute exhibited a greater ability to hybridize with superconductivity as compared to quantum hall edge states the inherent onedimensional nature of the interior states is believed to be responsible for the observed robust supercurrents at high magnetic fields this discovery of singlemode 1d superconductivity shows exciting avenues for further research in our devices electrons propagate in two opposite directions within the same nanoscale space and without scattering dr barrier elaborates such 1d systems are exceptionally rare and hold promise for addressing a wide range of problems in fundamental physics the team has already demonstrated the ability to manipulate these electronic states using gate voltage and observe standing electron waves that modulated the superconducting properties it is fascinating to think what this novel system can bring us in the future the 1d superconductivity presents an alternative path towards realizing topological quasiparticles combining the quantum hall effect and superconductivity concludes dr xin this is just one example of the vast potential our findings holds 20 years after the advent of the first 2d material graphene this research by the university of manchester represents another step forward in the field of superconductivity the development of this novel 1d superconductor is expected to open doors for advancements in quantum technologies and pave the way for further exploration of new physics attracting interest from various scientific communities reference onedimensional proximity superconductivity in the quantum hall regime by julien barrier minsoo kim roshan krishna kumar na xin p kumaravadivel lee hague e nguyen a i berdyugin christian moulsdale v v enaldiev j r prance f h l koppens r v gorbachev k watanabe t taniguchi l i glazman i v grigorieva v i falko and a k geim 24 april 2024 nature doi 101038s4158602407271w,Physics
researchers have demonstrated how topological effects in an artificially constructed solid can be manipulated using magnetic fields to switch particle interactions on or off potentially paving the way for advances in quantum technologies their experiments which involved topological pumping in systems of cold fermionic potassium atoms trapped in lasercreated lattices showed that these systems can robustly transport particles in predictable directions even when encountering barriers that reverse their movement generally its advised not to compare apples to oranges however in the field of topology a branch of mathematics this comparison is necessary apples and oranges it turns out are said to be topologically the same since they both lack a hole  in contrast to doughnuts or coffee cups for instance which both have one the handle in the case of the cup and hence are topologically equal in a more abstract way quantum systems in physics can also have a specific apple or doughnut topology which manifests itself in the energy states and motion of particles researchers are very interested in such systems as their topology makes them robust against disorder and other disturbing influences which are always present in natural physical systems things get particularly interesting if in addition the particles in such a system interact meaning that they attract or repel each other like electrons in solids studying topology and interactions together in solids however is extremely difficult a team of researchers at eth led by tilman esslinger has now managed to detect topological effects in an artificial solid in which the interactions can be switched on or off using magnetic fields their results which have just been published in the scientific journal science could be used in quantum technologies in the future zijie zhu a phd student in esslingers lab and first author of the study and his colleagues constructed the artificial solid using extremely cold atoms fermionic potassium atoms which were trapped in spatially periodic lattices using laser beams additional laser beams caused the energy levels of adjacent lattice sites to move up and down periodically out of sync with respect to each other after some time the researchers measured the positions of the atoms in the lattice initially without interactions between the atoms in this experiment they observed that the doughnut topology of the energy states caused the particles to be transported by one lattice site always in the same direction at each repetition of the cycle the results of the eth researchers as an homage to andy warhol the image shows the experimental results of topological pumping credit quantum optics group  eth zurich this can be imagined as the action of a screw says konrad viebahn senior postdoc in esslingers team the screwing motion is a clockwise rotation around its axis but the screw itself moves in the forward direction as a result with each revolution the screw advances a certain distance which is independent of the speed at which one turns the screw such a behavior also known as topological pumping is typical of certain topological systems but what if the screw hits an obstacle in the experiment of the eth researchers that obstacle was an additional laser beam that restricted the freedom of movement of the atoms in the longitudinal direction after around 100 revolutions of the screw the atoms ran into a wall as it were in the analogy used above the wall represents an apple topology in which topological pumping cannot take place surprisingly the atoms didnt simply stop at the wall but suddenly turned around the screw was thus moving backward although it kept being turned clockwise esslinger and his team explain this return by the two doughnut topologies that exist in the lattice  one with a clockwiseturning doughnut and another one that turns in the opposite direction at the wall the atoms can change from one topology to the other thus inverting their direction of motion now the researchers switched on a repulsive interaction between the atoms and watched what happened again they were in for a surprise the atoms now turned around at an invisible barrier even before reaching the laser wall using model calculations we were able to show that the invisible barrier was created by the atoms themselves through their mutual repulsion explains phd student annesophie walter with these observations we have taken a big step towards a better understanding of interacting topological systems says esslinger who studies such effects in the framework of an advanced grant of the swiss national science foundation snf as a next step he wants to perform further experiments to investigate whether the topological screw is as robust as expected with respect to disorder and how the atoms behave in two or three spatial dimensions esslinger also has some practical applications in mind for instance the transport of atoms or ions by topological pumping could be used as a qubit highway to take the qubits quantum bits in quantum computers to the right places without heating them up or disturbing their quantum states reference reversal of quantized hall drifts at noninteracting and interacting topological boundaries by zijie zhu marius gchter annesophie walter konrad viebahn and tilman esslinger 18 april 2024 science doi 101126scienceadg3848,Physics
examples of granular matter multicolored plastic balls in a playground gravel sesame seeds and lentils clockwise from top left credit images by julia kertesz martin olsson jitender kumar and zyance respectively source wikipedia coffee beans in a jar and piles of rice or sand are examples of granular matter materials composed of large numbers of macroscopicrather than atomic scaleparticles although granular matter is extremely familiar in everyday life it represents an unexpected frontier in fundamental physics very little is understood about it in a new study published recently in the european physical journal e onuttom narayan and harsh mathur theoretical physicists at the university of california at santa cruz and case western reserve university respectively shed some light on the propagation of sound through granular materials particularly close to what is called the jamming transition understanding the properties of granular matter is important for many practical industrial applications remarkably the problem of acoustic vibrations in granular matter has recently been a subject of discussion in pop culture the newly released movie dune has engendered a debate about whether sound can propagate through sand the answer it can the strangeness of granular matter can be seen by contemplating a pile of rice if you push a pile of rice gently it appears to be solid but if you pick up some rice and let it slip through your hand it pours like a liquid thus a pile of rice is neither solid nor liquid it is a granular material that has to be understood on its own terms to understand the jamming transition imagine pouring coffee beans through a funnel with a narrow nozzle if the beans are poured slowly they will flow through the nozzle but if a lot of beans are poured into the funnel rapidly the flow will jam the jamming transition occurs as the flow rate is increased the material passes abruptly from a flowing state to a jammed one in the laboratory researchers typically study packs of polystyrene beads which are more amenable to experimentation than coffee beans it is found that such bead packs undergo acoustic vibrations at a set of characteristic frequencies this set of characteristic frequencies is called the spectrum of the bead pack the spectrum varies from bead pack to bead pack so the problem is to develop a statistical understanding of the kinds of spectra that might arise building on important prior work by many researchers especially yaroslav beltukov ioffe institute in russia and giorgio parisi sapienza university of rome narayan and mathur show there are certain statistical features of the spectra that are universal while other features are nonuniversal in this context universal refers to features that would be shared by the vibrational frequencies of any sufficiently complex system nonuniversal to features specific to jammed granular matter narayan and mathur show that the universal features of the spectra are described by random matrix theory a branch of mathematics developed by nuclear physicists in the 1950s the possibility that random matrix theory might be applicable to the vibrations of granular matter has important precursors but in the new work it is convincingly demonstrated for the first time that the spectra are described by a particular flavor of random matrix theory called the laguerre ensemble narayan and mathur have also developed a model of the vibrations of jammed granular matter that is able to explain some of the nonuniversal features of the spectra this model closely resembles a model developed by narayan many years ago that was intended to solve a different important puzzle about granular matter how stress is distributed in bead packs that are compressed finding a unified description of different phenomena is a major goal of fundamental physics an important goal for future work is to merge the two related models into a unified description of both stress distributions and vibrational spectra granular matter is a reminder mathur and narayan said that one does not only have to look to the subatomic world or the universe on a cosmological scale to find important unsolved fundamental problems equally challenging and significant problems may be found in the everyday world around us reference vibrational spectrum of granular packings with random matrices by onuttom narayan and harsh mathur 12 march 2024 the european physical journal e doi 101140epjes1018902400414x,Physics
lasertreated cork proves effective and sustainable for oil spill cleanup quickly separating oil from water without chemical dispersants credit scitechdailycom treated cork has higher absorbance harnesses sunlight to trap oil in minutes oil spills are deadly disasters for ocean ecosystems they can have lasting impacts on fish and marine mammals for decades and wreak havoc on coastal forests coral reefs and the surrounding land chemical dispersants are often used to break down oil but they often increase toxicity in the process in applied physics letters by aip publishing researchers from central south university huazhong university of science and technology and bengurion university of the negev used laser treatments to transform ordinary cork into a powerful tool for treating oil spills they wanted to create a nontoxic effective oil cleanup solution using materials with a low carbon footprint but their decision to try cork resulted from a surprising discovery to remove oil from water the authors used cork treated by a fastpulsing laser method that removes some oxygen from the material increasing the relative carbon and making it more waterrepelling and oilattracting laser treatment also alters the structure of the cork when viewed at the nanoscopic level the material has deep grooves which increase the total surface area of the cork and allow it to trap sunlight and warm the oil making the oil easier to collect credit yuchun he in a different laser experiment we accidentally found that the wettability of the cork processed using a laser changed significantly gaining superhydrophobic waterrepelling and superoleophilic oilattracting properties author yuchun he said after appropriately adjusting the processing parameters the surface of the cork became very dark which made us realize that it might be an excellent material for photothermal conversion combining these results with the ecofriendly recyclable advantages of cork we thought of using it for marine oil spill cleanup author kai yin said to our knowledge no one else has tried using cork for cleaning up marine oil spills cork comes from the bark of cork oak trees which can live for hundreds of years these trees can be harvested about every seven years making cork a renewable material when the bark is removed the trees amplify their biological activity to replace it and increase their carbon storage so harvesting cork helps mitigate carbon emissions the authors tested variations of a fastpulsing laser treatment to achieve the optimal balance of characteristics in the cork that can be achieved at low cost they closely examined nanoscopic structural changes and measured the ratio of oxygen and carbon in the material changes in the angles with which water and oil contact the surface and the materials light wave absorption reflection and emission across the spectrum to determine its durability after multiple cycles of warming and cooling the photothermal properties endowed in cork through this laser processing allow the cork to warm quickly in the sun the deep grooves also increase the surface area exposed to sunlight so the cork can be warmed by just a little sunlight in 1015 seconds this energy is used to heat up spilled oil lowering its viscosity and making it easier to collect in experiments the lasertreated cork collected oil out of water within 2 minutes the laser treatments not only help to better absorb oil but also work to keep water out when the cork undergoes a fastpulsing laser treatment its surface microstructure becomes rougher yin said this micro to nanolevel roughness enhances hydrophobicity as a result the cork collects the oil without absorbing water so the oil can be extracted from the cork and possibly even reused oil recovery is a complex and systematic task and participating in oil recovery throughout its entire life cycle is our goal yuchun he said the next step is to prepare electrothermal materials using polyurethane foam as the skeleton for oil adsorption combining photothermal and electrothermal techniques to form an allweather oil recovery system reference femtosecond laser structured black superhydrophobic cork for efficient solardriven cleanup of crude oil by yuchun he kai yin lingxiao wang tingni wu yu chen and christopher j arnusch 23 april 2024 applied physics letters doi 10106350199291,Physics
researchers have developed a method to create and stabilize complex spin textures like radial vortices using superconducting structures and surface defects this advancement could significantly impact spintronics by allowing the use of various ferromagnetic materials and enhancing data storage and logic operations with lower power consumption credit scitechdailycom a team at hzb has investigated a new simple method at bessy ii that can be used to create stable radial magnetic vortices in magnetic thin films in some materials spins form complex magnetic structures within the nanometre and micrometer scale in which the magnetization direction twists and curls along specific directions examples of such structures are magnetic bubbles skyrmions and magnetic vortices spintronics aims to make use of such tiny magnetic structures to store data or perform logic operations with very low power consumption compared to todays dominant microelectronic components however the generation and stabilization of most of these magnetic textures is restricted to a few materials and achievable under very specific conditions temperature magnetic field an international collaboration led by hzb physicist dr sergio valencia has now investigated a new approach that can be used to create and stabilize complex spin textures such as radial vortices in a variety of compounds in a radial vortex the magnetization points towards or away from the center of the structure this type of magnetic configuration is usually highly unstable within this novel approach radial vortices are created with the help of superconducting structures while their stabilization is achieved by the presence of surface defects the team led by sergio valencia analyzed the samples with photoemission electron microscopy using xmcd at bessy ii the images show the radially aligned spin textures in a round and a square sample consisting of a ferromagnetic material on a superconducting ybco island the white arrow shows the incident xray beam credit  hzb samples consist of micrometersized islands made of the hightemperature superconductor ybco on which a ferromagnetic compound is deposited on cooling the sample below 92 kelvin 181 c ybco enters the superconducting state in this state an external magnetic field is applied and immediately removed this process allows the penetration and pinning of magnetic flux quanta which in turn creates a magnetic stray field it is this stray field that produces new magnetic microstructures in the overlying ferromagnetic layer spins emanate radially from the structure center as in a radial vortex as the temperature is increased ybco transits from the superconducting to a normal state so the stray field created by ybco islands disappears and so should the magnetic radial vortex however hzb researchers and collaborators have observed that the presence of surface defects prevents this to happen the radial vortices partially retain the imprinted state even when approaching room temperature we use the magnetic field generated by the superconducting structures to imprint certain magnetic domains on the ferromagnets placed on them and the surface defects to stabilize them the magnetic structures are akin to that of a skyrmion and are interesting for spintronic applications explains valencia smaller imprinted vortices were about 2 micrometers in diameter about ten times the size of typical skyrmions the team studied samples with circular and square geometries and found that circular geometries increased the stability of imprinted magnetic radial vortices this is a novel way to create and stabilize such structures and it can be applied in a variety of ferromagnetic materials these are good new prospects for the further development of superconducting spintronics says valencia reference sizedependence and high temperature stability of radial vortex magnetic textures imprinted by superconductor stray fields by david sanchezmanzano gloria orfila anke sander lourdes marcano fernando gallego mohamadassaad mawass francesco grilli ashima arora andrea peralta fabian a cuellar jose a fernandezroldan nicolas reyren florian kronast carlos leon alberto riveracalzada javier e villegas jacobo santamaria and sergio valencia 2 april 2024 acs applied materials  interfaces doi 101021acsami3c17671,Physics
paderborn university researchers have developed a new method for analyzing optical quantum states with homodyne detection significantly advancing quantum computing technology artists concept credit scitechdailycom researchers at paderborn university have used a new method to determine the characteristics of optical ie lightbased quantum states for the first time they are using certain photon detectors  devices that can detect individual light particles  for socalled homodyne detection the ability to characterize optical quantum states makes the method an essential tool for quantum information processing precise knowledge of the characteristics is important for use in quantum computers for example the results have now been published in the specialist journal optica quantum homodyne detection is a method frequently used in quantum optics to investigate the wavelike nature of optical quantum states explains timon schapeler from the paderborn mesoscopic quantum optics working group at the department of physics together with dr maximilian protte he has used the method to investigate the socalled continuous variables of optical quantum states this involves the variable properties of light waves these can be for example the amplitude or phase ie the oscillation behavior of waves which are important for the targeted manipulation of light among other things for the first time the physicists have used superconducting nanowire singlephoton detectors for the measurements  currently the fastest devices for photon counting with their special experimental setup the two scientists have shown that a homodyne detector with superconducting singlephoton detectors has a linear response to the input photon flux translated this means that the measured signal is proportional to the input signal in principle the integration of superconducting singlephoton detectors brings many advantages in the area of continuous variables not least the intrinsic phase stability these systems also have almost 100 percent onchip detection efficiency this means that no particles are lost during detection our results could enable the development of highly efficient homodyne detectors with singlephoton sensitive detectors says schapeler working with continuous variables of light opens up new and exciting possibilities in quantum information processing beyond qubits the usual computing units of quantum computers reference lownoise balanced homodyne detection with superconducting nanowire singlephoton detectors by timon schapeler tim j bartley maximilian protte and jan sperling 24 february 2024 optica quantum doi doi101364opticaq502201,Physics
researchers have discovered that objects can achieve directed motion within a liquid crystal by periodically changing their sizes potentially paving the way for advancements in microrobotics a research group from the ulsan national institute of science and technology unist led by professor jonwoo jeong of the department of physics has recently discovered a groundbreaking principle of motion at the microscopic scale their findings reveal that objects can achieve directed movement simply by periodically changing their sizes within a liquid crystal medium this innovative discovery holds significant potential for numerous fields of research and could lead to the development of miniature robots in the future in their research the team observed that air bubbles within the liquid crystal could move in one direction by altering their sizes periodically contrary to the symmetrical growth or contraction typically seen in air bubbles in other mediums by introducing air bubbles comparable in size to a human hair into the liquid crystal and manipulating the pressure the researchers were able to demonstrate this extraordinary phenomenon from left are sungjo kim professor joonwoo jeong and research professor eujin um credit unist the key to this phenomenon lies in the creation of phase defects within the liquid crystal structure next to the air bubbles these defects disrupt the symmetrical nature of the bubbles enabling them to experience a unidirectional force despite their symmetrical shape as the air bubbles fluctuate in size pushing and pulling the surrounding liquid crystal they are propelled in a consistent direction defying conventional laws of physics sungjo kim the first author of the study remarked this groundbreaking observation showcases the ability of symmetrical objects to exhibit directed motion through symmetrical movements a phenomenon previously unseen he further highlighted the potential applicability of this principle to a wide range of complex fluids beyond liquid crystals pulsating bubbles dispersed in nlc credit unist professor jeong commented this intriguing result underscores the significance of symmetry breaking in both time and space in driving motion at the microscopic level moreover it holds promise for advancing research in the development of microscopic robots reference symmetrically pulsating bubbles swim in an anisotropic fluid by nematodynamics by sungjo kim iga kos eujin um and joonwoo jeong 9 february 2024 nature communications doi 101038s41467024455971 this research has been supported by the national research foundation of korea nrf the institute of basic science ibs and the slovenian research agency arrs,Physics
until now the zero magnetic field quantum anomalous hall effect only occurred at very low currents this device can change that credit fijalkowskijmu researchers at the university of wrzburg have developed a method that can improve the performance of quantum resistance standards its based on a quantum phenomenon called the quantum anomalous hall effect the precise measurement of electrical resistance is essential in the industrial production of electronics  for example in the manufacture of hightech sensors microchips and flight controls very precise measurements are essential here as even the smallest deviations can significantly affect these complex systems explains professor charles gould a physicist at the institute for topological insulators at the university of wrzburg jmu with our new measurement method we can significantly improve the accuracy of resistance measurements without any external magnetic field using the quantum anomalous hall effect qahe many people may remember the classic hall effect from their physics lessons when a current flows through a conductor and it is exposed to a magnetic field a voltage is created  the socalled hall voltage the hall resistance obtained by dividing this voltage by current increases as the magnetic field strength increases in thin layers and at large enough magnetic fields this resistance begins to develop discreet steps with values of exactly hne2 where h is the plancks constant e is the elementary charge and n is an integer number this is known as the quantum hall effect because the resistance depends only on fundamental constants of nature h and e which makes it an ideal standard resistor the special feature of the qahe is that it allows the quantum hall effect to exist at zero magnetic field the operation in the absence of any external magnetic field not only simplifies the experiment but also gives an advantage when it comes to determining another physical quantity the kilogram to define a kilogram one has to measure the electrical resistance and the voltage at the same time says gould but measuring the voltage only works without a magnetic field so the qahe is ideal for this thus far the qahe was measured only at currents which are far too low for practical metrological use the reason for this is an electric field that disrupts the qahe at higher currents the wrzburg physicists have now developed a solution to this problem we neutralize the electric field using two separate currents in a geometry we call a multiterminal corbino device explains gould with this new trick the resistance remains quantized to he2 up to larger currents making the resistance standard based on qahe more robust in their feasibility study the researchers were able to show that the new measurement method works at the precision level offered by basic dc techniques their next goal is to test the feasibility of this method using more precise metrological tools to this end the wrzburg group is working closely with the physikalischtechnische bundesanstalt german national metrology institute ptb who specialize in this kind of ultraprecise metrological measurements gould also notes this method is not limited to the qahe given that conventional quantum hall effect experiences similar electric field driven limitations at sufficiently large currents this method can also improve the existing state of the art metrological standards for applications where even larger currents are useful reference a balanced quantum hall resistor by kajetan m fijalkowski nan liu martin klement steffen schreyeck karl brunner charles gould and laurens w molenkamp 15 april 2024 nature electronics doi 101038s41928024011566 the research was funded by the free state of bavaria the german research foundation dfg the cluster of excellence ctqmat complexity and topology in quantum matter and the european commission,Physics
